contract_id,weak_category,evidence_in_text,has_evidence,crz_predmet,crz_nazov,snippet,path
11818964,other,,True,Delimitačný protokol CRZ č. 04745/2025-OS-0140166/25.00 o odovzdaní a prevzatí správy nehnuteľností vo vlastníctve štátu,CRZč.6776/2025/LSR,"Delimitačný protokol CRZ č. 04745/2025-OS-0140166/25.00 o odovzdaní a prevzatí správy nehnuteľností vo vlastníctve štátu podľa zákona č. 326/2005 Z.z. o lesoch v znení neskorších predpisov (ďalej len „Protokol“) Odovzdávajúci: Slovenská republika – Slovenský pozemkový fond Sídlo: Búdková 36, 817 15 Bratislava Štatutárny orgán: generálny riaditeľ a námestník generálneho riaditeľa podľa výpisu z obchodného registra IČO: 17 335 345 DIČ: 2021007021 Bankové spojenie: Štátna pokladnica Číslo účtu IBAN: SK35 8180 0000007000001638 zapísaný v Obchodnom registri Mestského súdu Bratislava III, oddiel: PO, vložka 35/B (ďalej len „odovzdávajúci“) a Preberajúci: Slovenská republika - LESY Slovenskej republiky, štátny podnik so sídlom: Námestie SNP 8, 97566, Banská Bystrica štatutárny orgán: Ing. Juraj Marko – riaditeľ IČO: 36038351 DIČ: 2020087982 (ďalej len „preberajúci“ a spolu s odovzdávajúcim „účastníci protokolu“) Čl. I Predmet a dôvod odovzdania správy nehnuteľného majetku štátu 1. Odovzdávajúci odovzdáva a preberajúci preberá podľa § 50 zákona č. 326/2005 Z.z. o lesoch v znení neskorších predpisov správu k nehnuteľnému majetku vo vlastníctve Slovenskej republiky: Okres: Gel",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818964.txt
11818966,ukoncenie,ukoncen,True,Dohoda o ukončení Zmluvy o zriadení spoločného obecného úradu zo dňa 15.12.2020,10/2025,"Dohoda o ukončení Zmluvy o zriadení spoločného obecného úradu zo dňa 15.12.2020 uzatvorená podľa § 20a zákona č. 369/1990 Zb. Zákona Slovenskej národnej rady o obecnom zriadení uzatvorená medzi: Zmluvné strany: 1. Obec Badín So sídlom: Sládkovičova č. 4, 976 32 Badín IČO: 00313262 Zastúpená: Mgr. Pavlom Hricom, starostom obce 2. Obec Harmanec So sídlom: Harmanec 6, 976 03 Harmanec IČO: 00 313 416 Zastúpená: Henrietou Ivanovou, starostkou obce 3. Obec Kordíky So sídlom: Kordíky 59, 976 34 Kordíky IČO: 00 313 530 Zastúpená: Dušanom Tučekom, starostom obce 4. Obec Kynceľová So sídlom: Kynceľová 39, 974 01 Kynceľová IČO: 00 647 659 Zastúpená: Ing. Martinou Kubišovou, PhD., starostkou obce 5. Obec Malachov So sídlom: Ortútska 145, 974 05 Malachov IČO: 00 620 891 Zastúpená: Ing. Martinom Pálom, starostom obce 6. Obec Môlča So sídlom: Prostredná Môlča 61, 974 01 Môlča IČO: 00 313 611 Zastúpená: Mgr. Marianou Luptákovou, starostkou obce 7. Obec Tajov So sídlom: Tajov 79, 976 34 Tajov IČO: 00 313 882 Zastúpená: Mgr. Janette Cimermanovou, starostkou obce 8. Obec Poniky So sídlom: Malá Stráňa 32, 976 33 Poniky IČO: 00 313 734 Zastúpená: In",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818966.txt
11818968,other,,True,Zmluva o zriadení spoločného obecného úradu,11/2025,"Zmluva o zriadení spoločného obecného úradu uzatvorená podľa § 20a zákona č. 369/1990 Zb. Zákona Slovenskej národnej rady o obecnom zriadení Zmluvné strany: 1. Obec Badín uzatvorená medzi: So sídlom: Sládkovičova č. 4, 976 32 Badín IČO: 00313262 Zastúpená: Mgr. Pavlom Hricom, starostom obce Bankové spojenie: Prima banka Slovensko, a.s., IBAN: SK85 5600 0000 0012 0055 0001 2. Obec Harmanec So sídlom: Harmanec 6, 976 03 Harmanec IČO: 00 313 416 Zastúpená: Henrietou Ivanovou, starostkou obce Bankové spojenie: Prima banka Slovensko, a.s., IBAN: SK 96 5600 0000 0012 1715 3002 3. Obec Kordíky So sídlom: Kordíky 59, 976 34 Kordíky IČO: 00 313 530 Zastúpená: Dušanom Tučekom, starostom obce Bankové spojenie: Prima banka Slovensko, a.s., IBAN: SK 10 5600 0000 0012 2358 4001 4. Obec Kynceľová So sídlom: Kynceľová 39, 974 01 Kynceľová IČO: 00 647 659 Zastúpená: Ing. Martinou Kubišovou, PhD., starostkou obce Bankové spojenie: VÚB Banka, a.s., IBAN: SK 64 0200 0000 0031 5905 4055 5. Obec Malachov So sídlom: Ortútska 145, 974 05 Malachov IČO: 00 620 891 Zastúpená: Ing. Martinom Pálom, starostom obce Bankové spojenie: Prima banka Slovensko, a.s., IBAN: SK 1",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818968.txt
11818970,najom,najom,True,Nájomná zmluva,NZ-1-2026,".-.- ZMLUVA o n5.jme Skolske j telocvidne na ZS Slovansk5. L4L5 /7 v Povaiskej Bystrici. dlAnok 1 Z MLUVNE STRANY Prenaj lmateI: ZAkladnS 5kola, Slovanska l-4I5 /1, Pov. Bystrica zastupen6 riaditelom Mgr. Vladimlrom Sebeiom Bankove spojenie: Prima banka Slovensko a.s. Pov. Bystrica 6.u.: 2820786001 /5600 rCo: 35995955 DIa: 2020910451 NAjomca: Telovychovn6 jednota Slovan, PovaZsk6, Bystrica zastupen5 Ing. Pavlom Jurdl kom, PhD. Bankove spoj enie: SLSP a. s. Pov. Bystrica d.u.: 0063612738/ 0900 rCO: L4224297 uzaLvS,ral ri zmLuvu v zmysle zAkona d. 116 / L990 Zb. o n6 jme v zneni neskor5lch zmien a podn6lme nebytovych priestorov a doplnkov dt6nok 2 PREDMET Z MLUVY I. Predmetom zmLuvy o prenSjme srj Skol-sk6 telocvidia, n5rad'ovia a Satia Zekladne j 5ko1y Slovanska 74I5 /1 Pova 2sk6, Bystrica. 2. Telocvidila bude vyu 2ivan6, na a zapasy muZov v stolnom tenise, 5atf,a na pre zLlekanie muZov, nArad'ovf,a ako sklad stolnotenisovych stolov a n5radia. treningy tieto priestory len na ridely 3. NA j omca j e povinny vyu Zivat doj ednan6 v te; to zmluve. dt6nok 3 DCBA NA JMU 1. N5 j omnA zmluva sa uzatv6Lra na dobu urditf I a to od 01. j anu5ra 2026 do 3 0. I",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818970.txt
11818972,spolupraca,spoluprac,True,ZMLUVA O SPOLUPRÁCI,UPJS - 917/2025,"ZMLUVA O SPOLUPRÁCI uzatvorená podľa § 269 ods. 2 zák. č. 513/1991 Z. z. Obchodný zákonník v znení neskorších predpisov (ďalej len „Obchodný zákonník“) 1. Univerzita Pavla Jozefa Šafárika v Košiciach Článok 1 Zmluvné strany Sídlo: Štatutárny orgán: Zastúpenie: IČO: Kontaktná osoba: Email: (ďalej aj „UPJŠ“) Šrobárova 2, 041 80 Košice prof. MUDr. Daniel Pella, PhD., rektor doc. RNDr. Dušan Šveda, CSc., riaditeľ Centra celoživotného vzdelávania a podpory projektov (CCVaPP) UPJŠ, na základe plnej moci rektora UPJŠ zo dňa 06.11.2023 00 397 768 doc. RNDr. JUDr. Pavol Sokol, PhD. et PhD. 2. Stredná zdravotnícka škola, Sládkovičova 36, Prešov............... Sídlo: Štatutárny orgán: IČO: Kontaktná osoba E-mail: (ďalej aj „Škola“) UPJŠ a Škola označovaní ďalej spoločne aj ako „Zmluvné strany“ alebo samostatne ako „Zmluvná strana“ uzatvárajú túto zmluvu o spolupráci (ďalej len „Zmluva“), za nasledovných podmienok: Článok 2 Predmet a účel Zmluvy 1. Predmetom tejto Zmluvy je realizácia vzájomne výhodnej spolupráce Zmluvných strán v oblastiach ich spoločného záujmu, ktorej cieľom je výmena poznatkov pri vykonávaní aktivít definovaných v ods. 2 tohto č",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818972.txt
11818973,other,,True,Delimitačný protokol CRZ č. 04851/2025-OS-0140171/25.00 o odovzdaní a prevzatí správy nehnuteľností vo vlastníctve štátu,CRZč.6445/2025/LSR,"Delimitačný protokol CRZ č. 04851/2025-OS-0140171/25.00 o odovzdaní a prevzatí správy nehnuteľností vo vlastníctve štátu podľa zákona č. 326/2005 Z.z. o lesoch v znení neskorších predpisov (ďalej len „Protokol“) Odovzdávajúci: Slovenská republika – Slovenský pozemkový fond Sídlo: Búdková 36, 817 15 Bratislava Štatutárny orgán: generálny riaditeľ a námestník generálneho riaditeľa podľa výpisu z obchodného registra IČO: 17 335 345 DIČ: 2021007021 Bankové spojenie: Štátna pokladnica Číslo účtu IBAN: SK35 8180 0000007000001638 zapísaný v Obchodnom registri Mestského súdu Bratislava III, oddiel: PO, vložka 35/B (ďalej len „odovzdávajúci“) a Preberajúci: Slovenská republika - LESY Slovenskej republiky, štátny podnik so sídlom: Námestie SNP 8, 97566, Banská Bystrica štatutárny orgán: Ing. Juraj Marko – riaditeľ IČO: 36038351 DIČ: 2020087982 (ďalej len „preberajúci“ a spolu s odovzdávajúcim „účastníci protokolu“) Čl. I Predmet a dôvod odovzdania správy nehnuteľného majetku štátu 1. Odovzdávajúci odovzdáva a preberajúci preberá podľa § 50 zákona č. 326/2005 Z.z. o lesoch v znení neskorších predpisov správu k nehnuteľnému majetku vo vlastníctve Slovenskej republiky: Okres: L",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818973.txt
11818977,hrobove_miesto,hrobove miesto|hroboveho miesta|hrobov,True,Zmluva o nájme hrobového miesta,1269/2016,"Zmluva o nájme hrobového miesta č.: 1269/2016 variabilný symbol: 1601005128 uzavretá podľa § 21 a nasl. zákona č. 131/2010 Z. z. o pohrebníctve medzi: Prevádzkovateľ pohrebiska: Technické služby mesta Prievidza s.r.o. Mariánska 17, 971 01 Prievidza So sídlom: Zastúpený konateľom spoločnosti:Ing. Marián Bielický IČO: IČ DPH: Bankové spojenie: Číslo účtu: Registrácia: 31 579 183 SK2020467350 VÚB a.s., pobočka Prievidza OR OS Trenčín, Oddiel: Sro, Vložka č.: 2223/R a Nájomcom: Meno a priezvisko: Ing. Milan Smaho Narodený: ___________________________________________ Trvalé bydlisko: _______________________________________ _____________________________________________________________________ Číslo OP: ________________________ Telefón: __________________________ E-mail: ___________________________ I. Úvodné ustanovenie 1.1. Prevádzkovateľ pohrebiska je správcom pohrebísk (cintorínov) na území mesta Prievidza, ktorú činnosť vykonáva na základe Komisionárskej zmluvy uzatvorenej s mestom Prievidza a na základe Úplného znenia zmluvy o nájme hnuteľného a nehnuteľného majetku č. 22/20 uzatvoreného s mestom Prievidza. II. Predmet zmluvy 2.1. Pr",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818977.txt
11818983,other,,True,Delimitačný protokol CRZ č. 05204/2025-OS-0140175/25.00 o odovzdaní a prevzatí správy nehnuteľností vo vlastníctve štátu,CRZč.6947/2025/LSR,"Delimitačný protokol CRZ č. 05204/2025-OS-0140175/25.00 o odovzdaní a prevzatí správy nehnuteľností vo vlastníctve štátu podľa zákona č. 326/2005 Z.z. o lesoch v znení neskorších predpisov (ďalej len „Protokol“) Odovzdávajúci: Slovenská republika - Slovenský pozemkový fond Sídlo: Búdková 36, 817 15 Bratislava Štatutárny orgán: generálny riaditeľ a námestník generálneho riaditeľa podľa výpisu z obchodného registra IČO: 17 335 345 DIČ: 2021007021 Bankové spojenie: Štátna pokladnica Číslo účtu IBAN: SK35 8180 0000007000001638 zapísaný v Obchodnom registri Mestského súdu Bratislava III, Oddiel: Po, Vložka 35/B (ďalej len „odovzdávajúci“) a Preberajúci: Slovenská republika - LESY Slovenskej republiky, štátny podnik so sídlom: Námestie SNP 8, 97566, Banská Bystrica štatutárny orgán: Ing. Juraj Marko – poverený generálny riaditeľ IČO: 36038351 DIČ: 2020087982 (ďalej len „preberajúci“ a spolu s odovzdávajúcim „účastníci protokolu“) Čl. I Predmet a dôvod odovzdania správy nehnuteľného majetku štátu 1. Odovzdávajúci odovzdáva a preberajúci preberá podľa § 50 zákona č. 326/2005 Z.z. o lesoch v znení neskorších predpisov správu k nehnuteľnému majetku vo vlastníctve Slovenskej rep",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818983.txt
11818988,other,,True,Delimitačný protokol CRZ č. 05216/2025-OS-0140176/25.00 o odovzdaní a prevzatí správy nehnuteľností vo vlastníctve štátu,CRZč.7093/2025/LSR,"Delimitačný protokol CRZ č. 05216/2025-OS-0140176/25.00 o odovzdaní a prevzatí správy nehnuteľností vo vlastníctve štátu podľa zákona č. 326/2005 Z.z. o lesoch v znení neskorších predpisov (ďalej len „Protokol“) Odovzdávajúci: Slovenská republika - Slovenský pozemkový fond Sídlo: Búdková 36, 817 15 Bratislava Štatutárny orgán: generálny riaditeľ a námestník generálneho riaditeľa podľa výpisu z obchodného registra IČO: 17 335 345 DIČ: 2021007021 Bankové spojenie: Štátna pokladnica Číslo účtu IBAN: SK35 8180 0000007000001638 zapísaný v Obchodnom registri Mestského súdu Bratislava III, Oddiel: Po, Vložka 35/B (ďalej len „odovzdávajúci“) a Preberajúci: Slovenská republika - LESY Slovenskej republiky, štátny podnik so sídlom: Námestie SNP 8, 97566, Banská Bystrica štatutárny orgán: Ing. Juraj Marko – poverený generálny riaditeľ IČO: 36038351 DIČ: 2020087982 (ďalej len „preberajúci“ a spolu s odovzdávajúcim „účastníci protokolu“) Čl. I Predmet a dôvod odovzdania správy nehnuteľného majetku štátu 1. Odovzdávajúci odovzdáva a preberajúci preberá podľa § 50 zákona č. 326/2005 Z.z. o lesoch v znení neskorších predpisov správu k nehnuteľnému majetku vo vlastníctve Slovenskej rep",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818988.txt
11818991,sluzby,sluzb|sluzieb|servis|odpadu,True,Servisná zmluva,33/2025,"SERVISNÁ ZMLUVA č. 33/2025 uzavretá podľa ustanovenia § 269 ods. 2 Obchodného zákonníka Objednávateľ: Obec Richnava Sídlo IČO: Richnava 124, 053 51 Richnava: 00329525 Konajúci prostr.: Peter Biroš, MBA starosta obce Bankové spojenie: Prima banka Slovensko, a.s. Č. účtu IBAN: SK24 5600 0000 0034 5207 3001 Telefón E-mail:: 0948590441 richnava@richnava.sk Poskytovateľ: netIQ, s. r. o. Sídlo IČO: Oľšavka 40, 053 61: 36 571 334 Konajúci prostr.: Mgr. Slavomír Holotňák, konateľ spoločnosti Zápis v: Obchodnom registri Okresného súdu Košice I, vl. č. 14023/V Bankové spojenie: Tatra banka, a.s. Č. účtu IBAN: SK47 1100 0000 0026 2370 5516 Telefón E-mail:: 0949 716 332 holotnak@netiq.sk poskytovateľ je oprávnený poskytovať technické služby podľa § 7 ods. 1 zák. č. 473/2005 Z. z. o poskytovaní služieb v oblasti súkromnej bezpečnosti za týchto podmienok: Čl. I Predmet zmluvy 1. Poskytovateľ sa zaväzuje vykonávať pre objednávateľa servisné činnosti v rozsahu špecifikovanom v článku II tejto zmluvy na zariadeniach špecifikovaných v ods. 2 tohto článku zmluvy. Predmetom tejto zmluvy je vykonávanie servisnej činnosti týkajúcej sa kamerového",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818991.txt
11818993,dotacia,dotacie|dotac,True,Zmluva o poskytnutí dotácie,01/26,"Č.j. OcÚ TN 493/2025-001 príloha č. 2 k VZN 1/2024 o poskytnutí dotácie z rozpočtu obce uzatvorená v zmysle § 7 ods. 4 zákona č. 583/2004 Z. z. o rozpočtových pravidlách územnej samosprávy a o zmene a doplnení niektorých zákonov v spojení s čl. 2 ods. 2 a násl. Všeobecne záväzného nariadenia obce Tekovské Nemce č. 1/2024 o poskytovaní dotácií z rozpočtu obce Zmluva medzi Príjemcom: Základná organizácia Jednota dôchodcov Tekovské Nemce Sídlo: Tekovské Nemce, Tekovská 311/16 Zastúpený: Ing. Štefan Janček - predseda Bankové spojenie: Bankové spojenie: Československá obchodná banka, a.s. Číslo účtu: 4021326641 IBAN: SK96 7500 0000 0040 2132 3341 (ďalej len „žiadateľ ) a Poskytovateľom: obec Tekovské Nemce Sídlo: Obecný úrad Tekovské Nemce, Tekovská 405 V zastúpení: Mária Rudzanová - starostka obce IČO: 00321 044 Bankové spojenie: Všeobecná úverová banka Číslo účtu: 2524422/0200 IBAN: SK 08 0200 0000 0000 0252 4422 ČI. I. Predmet zmluvy Predmetom zmluvy je poskytnutie dotácie z rozpočtu obce v sume 600,- € (slovom: šesťsto eur ), ktoré sa zaväzuje žiadateľ použiť v plnej výške na bežné výdavky s účelovým určením na projekt Kultúrno-spolo",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818993.txt
11818995,dotacia,dotacie|dotac,True,Zmluva o poskytnutí dotáce,02/26,"Č.j. OcÚ TN 531/2025-002 príloha č. 2 k VZN 1/2024 o poskytnutí dotácie z rozpočtu obce uzatvorená v zmysle § 7 ods. 4 zákona č. 583/2004 Z. z. o rozpočtových pravidlách územnej samosprávy a o zmene a doplnení niektorých zákonov v spojení s čl. 2 ods. 2 a násl. Všeobecne záväzného nariadenia obce Tekovské Nemce č. 1/2024 o poskytovaní dotácií z rozpočtu obce Zmluva medzi Príjemcom: DHZ Tekovské Nemce Sídlo: Tekovské Nemce, Tekovská 405 Zastúpený: Jozef Závalec Bankové spojenie: Všeobecná úverová banka Číslo účtu: 2524422/0200 IBAN: SK 08 0200 0000 0000 0252 4422 (ďalej len „žiadateľ ) a Poskytovateľom: obec Tekovské Nemce Sídlo: Obecný úrad Tekovské Nemce, Tekovská 405 V zastúpení: Mária Rudzanová - starostka obce IČO: 00321 044 Bankové spojenie: Všeobecná úverová banka Číslo účtu: 2524422/0200 IBAN: SK 08 0200 0000 0000 0252 4422 ČI. I. Predmet zmluvy Predmetom zmluvy je poskytnutie dotácie z rozpočtu obce v sume 400,- € (slovom: štyristo eur), ktoré sa zaväzuje žiadateľ použiť v plnej výške na bežné výdavky s účelovým určením na projekt: 100 rokov od založenia DHZ v Tekovských Nemciach (tradícia „hasičstva“ v Tekovských Nemciach –",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818995.txt
11818997,najom,najom,True,prenájom telocvične,21/2025_2,"ZMLUVA O NÁJME NEBYTOVÝCH PRIESTOROV Č. 21/2025 uzatvorená podľa zákona č. 116/1990 Zb. o nájme a podnájme nebytových priestorov v znení neskorších predpisov a § 663 a nasl. zákona č. 40/1964 Zb. Občiansky zákonník v znení neskorších predpisov (ďalej len „zmluva“) medzi zmluvnými stranami: Prenajímateľ Názov: Sídlo: Štatutárny orgán: Bankové spojenie: IBAN: IČO: DIČ: (ďalej len „prenajímateľ"") a Nájomca Názov: Sídlo: Štatutárny orgán: IČO: DIČ: Zapísaný: (ďalej len „nájomca"") Základná škola, Sadová 620, Senica Sadová 620, 905 01 Senica PhDr. Mária Szpyrcová, poverená funkciou riaditeľky ZŠ Prima banka a. s. SK59 5600 0000 0092 1456 0004 31827705 2021077696 karate klub Šin-Mu Gen. L. Svobodu 1359/10, 905 01 Senica Milan Anderle, predseda 31822827 2021077652 MV SR, reg. číslo: VVS/1-900/90-4956, dňa 30.01.1992 Čl. I Predmet a účel nájmu 1. Prenajímateľ je správcom nehnuteľnosti – stavby, súpisné číslo 620, postavenej na pozemku parc. č. 3465/2 nachádzajúcej sa v katastrálnom území Senica, obec Senica, okres Senica zapísanej na LV č. 3353, ktorá je vedená Okresným úradom Senica, katastrálnym odborom a ktorej vlastníkom je Mesto Senica,",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11818997.txt
